# kW(PV)	H2 Cost
# ['Photovoltaic', 'Nominal Power (kW)', 'Value']	
# value	
# [0.5 4. ]	
2.248735259585159962e+00	0.000000000000000000e+00
3.958563882691934044e+00	0.000000000000000000e+00
3.573417973708301165e+00	0.000000000000000000e+00
1.463142670859194583e+00	0.000000000000000000e+00
6.380065220958869299e-01	0.000000000000000000e+00
3.179727533356090152e+00	0.000000000000000000e+00
3.948302236156532530e+00	0.000000000000000000e+00
3.070965382778746644e+00	0.000000000000000000e+00
3.421390525136397187e+00	0.000000000000000000e+00
2.143713235083698709e+00	0.000000000000000000e+00
2.201429688374134219e+00	0.000000000000000000e+00
1.952618153865335771e+00	0.000000000000000000e+00
3.585792387927334346e+00	0.000000000000000000e+00
3.316578990212152966e+00	0.000000000000000000e+00
2.674094214856554963e+00	0.000000000000000000e+00
3.768729074248426958e+00	0.000000000000000000e+00
2.191090272789302240e+00	0.000000000000000000e+00
1.586541056631313396e+00	0.000000000000000000e+00
3.881945286555997576e+00	0.000000000000000000e+00
2.172401354089333214e+00	0.000000000000000000e+00
2.190223307625787985e+00	0.000000000000000000e+00
3.793545776083057763e+00	0.000000000000000000e+00
3.101489029453903257e+00	0.000000000000000000e+00
2.852787118881507489e+00	0.000000000000000000e+00
2.889349181659261134e+00	0.000000000000000000e+00
3.345287633705702923e+00	0.000000000000000000e+00
7.509324836322914809e-01	0.000000000000000000e+00
2.382964912606744257e+00	0.000000000000000000e+00
8.433215577026185183e-01	0.000000000000000000e+00
2.872636085322638255e+00	0.000000000000000000e+00
2.382587610905578135e+00	0.000000000000000000e+00
1.774143956754712148e+00	0.000000000000000000e+00
2.861583530072862924e+00	0.000000000000000000e+00
1.162043039630822783e+00	0.000000000000000000e+00
1.135256958987112430e+00	0.000000000000000000e+00
3.779683812268098908e+00	0.000000000000000000e+00
1.150263691316182557e+00	0.000000000000000000e+00
1.061761766812548080e+00	0.000000000000000000e+00
3.448399116404686993e+00	0.000000000000000000e+00
9.506743420853047688e-01	0.000000000000000000e+00
2.583350653306678790e+00	0.000000000000000000e+00
2.937397614001672874e+00	0.000000000000000000e+00
1.819812278343111656e+00	0.000000000000000000e+00
6.470866876148111402e-01	0.000000000000000000e+00
2.500673585420679412e+00	0.000000000000000000e+00
2.669043309408077214e+00	0.000000000000000000e+00
1.281242092502289154e+00	0.000000000000000000e+00
1.482066621754850377e+00	0.000000000000000000e+00
1.502759100824228256e+00	0.000000000000000000e+00
1.410901102601371804e+00	0.000000000000000000e+00
1.277440279639212362e+00	0.000000000000000000e+00
2.679498045693271546e+00	0.000000000000000000e+00
2.568626763742585695e+00	0.000000000000000000e+00
2.367749224868229696e+00	0.000000000000000000e+00
1.905805675340510819e+00	0.000000000000000000e+00
1.215763468943729109e+00	0.000000000000000000e+00
3.816699326887876609e+00	0.000000000000000000e+00
2.782805579356550929e+00	0.000000000000000000e+00
2.069361146728459389e+00	0.000000000000000000e+00
1.010628790765073726e+00	0.000000000000000000e+00
3.804237587205467896e+00	0.000000000000000000e+00
1.775015861353491875e+00	0.000000000000000000e+00
1.671115148176322673e+00	0.000000000000000000e+00
2.880653759205358266e+00	0.000000000000000000e+00
3.962381926189658454e+00	0.000000000000000000e+00
2.122778394131047186e+00	0.000000000000000000e+00
5.203856970957233541e-01	0.000000000000000000e+00
2.773659226212024098e+00	0.000000000000000000e+00
2.004959514610584748e+00	0.000000000000000000e+00
5.760979650071702540e-01	0.000000000000000000e+00
3.048540492090086040e+00	0.000000000000000000e+00
2.339516770509463939e+00	0.000000000000000000e+00
1.399305788188213384e+00	0.000000000000000000e+00
9.198038346210424265e-01	0.000000000000000000e+00
2.929590667763398493e+00	0.000000000000000000e+00
2.236212017084254100e+00	0.000000000000000000e+00
3.681645343090428124e+00	0.000000000000000000e+00
1.593070233016465220e+00	0.000000000000000000e+00
9.257070570281757949e-01	0.000000000000000000e+00
3.613391654112313223e+00	0.000000000000000000e+00
8.772999717100217199e-01	0.000000000000000000e+00
9.825627306413233786e-01	0.000000000000000000e+00
1.986400275101778190e+00	0.000000000000000000e+00
2.707103181915021750e+00	0.000000000000000000e+00
9.871758153428370486e-01	0.000000000000000000e+00
5.653943253082509557e-01	0.000000000000000000e+00
2.687678573224979939e+00	0.000000000000000000e+00
2.143980857387527195e+00	0.000000000000000000e+00
3.212819317406514497e+00	0.000000000000000000e+00
3.033603097566595963e+00	0.000000000000000000e+00
1.055993168265097593e+00	0.000000000000000000e+00
6.724652236917588732e-01	0.000000000000000000e+00
3.032470924851257799e+00	0.000000000000000000e+00
3.247023277456820178e+00	0.000000000000000000e+00
3.030844148147813222e+00	0.000000000000000000e+00
3.387067964408168930e+00	0.000000000000000000e+00
2.149935556006623116e+00	0.000000000000000000e+00
3.423898708868352792e+00	0.000000000000000000e+00
1.532502701049518024e+00	0.000000000000000000e+00
3.616361496518497365e+00	0.000000000000000000e+00
3.681492324011519823e+00	0.000000000000000000e+00
2.776651688320153077e+00	0.000000000000000000e+00
2.888710157541996004e+00	0.000000000000000000e+00
2.921820744491257393e+00	0.000000000000000000e+00
2.877719938611311701e+00	0.000000000000000000e+00
1.359857940606863824e+00	0.000000000000000000e+00
2.165520796749423660e+00	0.000000000000000000e+00
1.797443831653528168e+00	0.000000000000000000e+00
1.758256095304364441e+00	0.000000000000000000e+00
3.353379103920599569e+00	0.000000000000000000e+00
2.414203109047132756e+00	0.000000000000000000e+00
7.529301003844450779e-01	0.000000000000000000e+00
3.436398137102766981e+00	0.000000000000000000e+00
3.023208391120630445e+00	0.000000000000000000e+00
2.240383532285235457e+00	0.000000000000000000e+00
2.471780986080496234e+00	0.000000000000000000e+00
2.602879512784924465e+00	0.000000000000000000e+00
1.755375189994607066e+00	0.000000000000000000e+00
7.187689739316915905e-01	0.000000000000000000e+00
2.273709884126561498e+00	0.000000000000000000e+00
2.504458155692426580e+00	0.000000000000000000e+00
3.445860872466012026e+00	0.000000000000000000e+00
3.811252037271258164e+00	0.000000000000000000e+00
1.628745876412951432e+00	0.000000000000000000e+00
2.381947249998545679e+00	0.000000000000000000e+00
3.785189147371900376e+00	0.000000000000000000e+00
7.033390006366638803e-01	0.000000000000000000e+00
3.715157645518998741e+00	0.000000000000000000e+00
2.542947963422647284e+00	0.000000000000000000e+00
3.226631655258979769e+00	0.000000000000000000e+00
2.048122264551811345e+00	0.000000000000000000e+00
2.669590736013554011e+00	0.000000000000000000e+00
3.978999475145047260e+00	0.000000000000000000e+00
2.123453309398136035e+00	0.000000000000000000e+00
2.722871482550286437e+00	0.000000000000000000e+00
3.564765772298898128e+00	0.000000000000000000e+00
1.143522437156426763e+00	0.000000000000000000e+00
3.028181130536250265e+00	0.000000000000000000e+00
2.412437189134675641e+00	0.000000000000000000e+00
3.089574777771545211e+00	0.000000000000000000e+00
3.758279663720777819e+00	0.000000000000000000e+00
1.432077157845054405e+00	0.000000000000000000e+00
2.752058752049688195e+00	0.000000000000000000e+00
9.281698302906207232e-01	0.000000000000000000e+00
5.365866081537673526e-01	0.000000000000000000e+00
3.892897258715303010e+00	0.000000000000000000e+00
3.626091933377800558e+00	0.000000000000000000e+00
3.037818126844764599e+00	0.000000000000000000e+00
2.034419667654348007e+00	0.000000000000000000e+00
2.335489671169534986e+00	0.000000000000000000e+00
1.116063893064412005e+00	0.000000000000000000e+00
2.071487583392824128e+00	0.000000000000000000e+00
2.566651818251919348e+00	0.000000000000000000e+00
2.445842434052434289e+00	0.000000000000000000e+00
6.971227818423268996e-01	0.000000000000000000e+00
3.989491670190837169e+00	0.000000000000000000e+00
3.619936947703255470e+00	0.000000000000000000e+00
2.385764151265580502e+00	0.000000000000000000e+00
1.736867341391896691e+00	0.000000000000000000e+00
3.746433421602036073e+00	0.000000000000000000e+00
2.457870863655313265e+00	0.000000000000000000e+00
2.747402313502477433e+00	0.000000000000000000e+00
3.490196148261744291e+00	0.000000000000000000e+00
1.655576753234037302e+00	0.000000000000000000e+00
7.776224228565462582e-01	0.000000000000000000e+00
1.880252364561666667e+00	0.000000000000000000e+00
3.372108586964130961e+00	0.000000000000000000e+00
2.807481036895856708e+00	0.000000000000000000e+00
3.244503708178928747e+00	0.000000000000000000e+00
7.296150773028708958e-01	0.000000000000000000e+00
2.631627675673204436e+00	0.000000000000000000e+00
2.678296193603061592e+00	0.000000000000000000e+00
6.151174988681029632e-01	0.000000000000000000e+00
8.024627585866993540e-01	0.000000000000000000e+00
3.066970248843742031e+00	0.000000000000000000e+00
9.547876323338160276e-01	0.000000000000000000e+00
2.222356129813699788e+00	0.000000000000000000e+00
1.996413195808615981e+00	0.000000000000000000e+00
1.531731452513384495e+00	0.000000000000000000e+00
7.592323276580155156e-01	0.000000000000000000e+00
3.329929206518663420e+00	0.000000000000000000e+00
1.340784300191173672e+00	0.000000000000000000e+00
3.451858574994549400e+00	0.000000000000000000e+00
1.466386307437145931e+00	0.000000000000000000e+00
9.219711020325760398e-01	0.000000000000000000e+00
2.716213601917980114e+00	0.000000000000000000e+00
1.780603526301938411e+00	0.000000000000000000e+00
3.703626639604367110e+00	0.000000000000000000e+00
7.973669274518853101e-01	0.000000000000000000e+00
3.016082464703195409e+00	0.000000000000000000e+00
3.322505658586190513e+00	0.000000000000000000e+00
8.596656508011188969e-01	0.000000000000000000e+00
8.361028302010928837e-01	0.000000000000000000e+00
2.242394302446090393e+00	0.000000000000000000e+00
2.077027868415227907e+00	0.000000000000000000e+00
3.705447140523139282e+00	0.000000000000000000e+00
2.243269227641215835e+00	0.000000000000000000e+00
2.501373064919420131e+00	0.000000000000000000e+00
3.059359885262995071e+00	0.000000000000000000e+00
3.023464309260341931e+00	0.000000000000000000e+00
2.272051717948403660e+00	0.000000000000000000e+00
3.489692064466541233e+00	0.000000000000000000e+00
1.054756720330078723e+00	0.000000000000000000e+00
2.719388533494909499e+00	0.000000000000000000e+00
3.638417547992034429e+00	0.000000000000000000e+00
3.683761014033861247e+00	0.000000000000000000e+00
2.575917425891998569e+00	0.000000000000000000e+00
2.816668407553382103e+00	0.000000000000000000e+00
6.994405292005714259e-01	0.000000000000000000e+00
3.443930123362015649e+00	0.000000000000000000e+00
8.514864717468049182e-01	0.000000000000000000e+00
3.830210195572781195e+00	0.000000000000000000e+00
5.962798401695954542e-01	0.000000000000000000e+00
3.900882439498846832e+00	0.000000000000000000e+00
2.775945460730954384e+00	0.000000000000000000e+00
3.969309026188335476e+00	0.000000000000000000e+00
1.214366022106669663e+00	0.000000000000000000e+00
1.983430655303078494e+00	0.000000000000000000e+00
3.524179846648436421e+00	0.000000000000000000e+00
2.051398697825264961e+00	0.000000000000000000e+00
1.568824742932888539e+00	0.000000000000000000e+00
2.535063940308214914e+00	0.000000000000000000e+00
3.345658811308999780e+00	0.000000000000000000e+00
3.916699294770577211e+00	0.000000000000000000e+00
2.117073851592556011e+00	0.000000000000000000e+00
1.888229185960972556e+00	0.000000000000000000e+00
2.788769368999058251e+00	0.000000000000000000e+00
1.169153385426862979e+00	0.000000000000000000e+00
1.954321022780593387e+00	0.000000000000000000e+00
3.399505099371047834e+00	0.000000000000000000e+00
3.042282228226362406e+00	0.000000000000000000e+00
2.493733793028671819e+00	0.000000000000000000e+00
3.717391983455891502e+00	0.000000000000000000e+00
3.821765818634323075e+00	0.000000000000000000e+00
8.655961702932659652e-01	0.000000000000000000e+00
1.380498974648175947e+00	0.000000000000000000e+00
3.421809334171574513e+00	0.000000000000000000e+00
2.974949660592680623e+00	0.000000000000000000e+00
1.295040283048317420e+00	0.000000000000000000e+00
2.238282183257229274e+00	0.000000000000000000e+00
1.236960368718958536e+00	0.000000000000000000e+00
5.075618027674420052e-01	0.000000000000000000e+00
1.148652885333126150e+00	0.000000000000000000e+00
3.678978731840513827e+00	0.000000000000000000e+00
3.148326539540849733e+00	0.000000000000000000e+00
1.273704998411182565e+00	0.000000000000000000e+00
3.834650482702905538e+00	0.000000000000000000e+00
1.271497134155054720e+00	0.000000000000000000e+00
3.051771615334285759e+00	0.000000000000000000e+00
3.694274033063504437e+00	0.000000000000000000e+00
1.441046334952444052e+00	0.000000000000000000e+00
2.514208316502540175e+00	0.000000000000000000e+00
1.773330927532156709e+00	0.000000000000000000e+00
3.013438229185677386e+00	0.000000000000000000e+00
1.704564101019462763e+00	0.000000000000000000e+00
1.384135899386993440e+00	0.000000000000000000e+00
3.110433427532157680e+00	0.000000000000000000e+00
1.471545405232576043e+00	0.000000000000000000e+00
6.520091260636611263e-01	0.000000000000000000e+00
8.190030194240074390e-01	0.000000000000000000e+00
2.458195624498586085e+00	0.000000000000000000e+00
1.334313699032961820e+00	0.000000000000000000e+00
2.203748535432444200e+00	0.000000000000000000e+00
1.248346447220304523e+00	0.000000000000000000e+00
3.808015652752797298e+00	0.000000000000000000e+00
7.525763067537322160e-01	0.000000000000000000e+00
1.280257679270699889e+00	0.000000000000000000e+00
2.741032747924728064e+00	0.000000000000000000e+00
1.419117440843407518e+00	0.000000000000000000e+00
1.318442508133454094e+00	0.000000000000000000e+00
1.004670713307302288e+00	0.000000000000000000e+00
1.100347292787298370e+00	0.000000000000000000e+00
3.005355302354145941e+00	0.000000000000000000e+00
3.586196100385632413e+00	0.000000000000000000e+00
3.965331694332788093e+00	0.000000000000000000e+00
2.522730119664809756e+00	0.000000000000000000e+00
3.978887427534027132e+00	0.000000000000000000e+00
1.500569771859110446e+00	0.000000000000000000e+00
2.577193999612421571e+00	0.000000000000000000e+00
3.662333961127167026e+00	0.000000000000000000e+00
7.792721449992745519e-01	0.000000000000000000e+00
1.950495874196456203e+00	0.000000000000000000e+00
2.369364632640769130e+00	0.000000000000000000e+00
1.947400044539709940e+00	0.000000000000000000e+00
1.367127176284313350e+00	0.000000000000000000e+00
2.619963266775008126e+00	0.000000000000000000e+00
3.762411090220729282e+00	0.000000000000000000e+00
1.837623472605588226e+00	0.000000000000000000e+00
2.828977321657612620e+00	0.000000000000000000e+00
1.336771084873315862e+00	0.000000000000000000e+00
1.563032510408551623e+00	0.000000000000000000e+00
1.328166255956705122e+00	0.000000000000000000e+00
3.919028569562523323e+00	0.000000000000000000e+00
1.772728761520342200e+00	0.000000000000000000e+00
2.165830352165736272e+00	0.000000000000000000e+00
3.812414760656771762e+00	0.000000000000000000e+00
5.725292847944420949e-01	0.000000000000000000e+00
3.909306681436475639e+00	0.000000000000000000e+00
2.241713013977817859e+00	0.000000000000000000e+00
9.799472227237338018e-01	0.000000000000000000e+00
1.378800430071088101e+00	0.000000000000000000e+00
1.045326515718524307e+00	0.000000000000000000e+00
1.500130725462491155e+00	0.000000000000000000e+00
3.780454319600303315e+00	0.000000000000000000e+00
3.585952815911861880e+00	0.000000000000000000e+00
3.922930892314479223e+00	0.000000000000000000e+00
1.327418934688042729e+00	0.000000000000000000e+00
3.503841160572674251e+00	0.000000000000000000e+00
1.599480048483195027e+00	0.000000000000000000e+00
2.335283844884971760e+00	0.000000000000000000e+00
9.808664527226911289e-01	0.000000000000000000e+00
2.054857897643722620e+00	0.000000000000000000e+00
3.647196146978803011e+00	0.000000000000000000e+00
3.283111234441214332e+00	0.000000000000000000e+00
2.668819303646449370e+00	0.000000000000000000e+00
2.093309500452958716e+00	0.000000000000000000e+00
8.489130454606436116e-01	0.000000000000000000e+00
1.317466049153436680e+00	0.000000000000000000e+00
1.037633766356219844e+00	0.000000000000000000e+00
3.642955052206000133e+00	0.000000000000000000e+00
2.258088774179165092e+00	0.000000000000000000e+00
2.100864942914326683e+00	0.000000000000000000e+00
1.387561928190278460e+00	0.000000000000000000e+00
